1040	Arroz de marisco	72	305	1,4	0,3	0,6	0,3	0,127	0	8,2	0,4	0	7,7	0,4	6,5	0,7	0	81,8	0	31	75	90	0	0,43	0,04	0,06	0,98	2,37	1,39	0,07	10	5,3	13	1,21	270	120	33	93	33	2,6	1,1
1099	Arroz de pato	115	484	4,2	1,3	1,7	0,5	0,418	0	8,4	0,1	0	8,2	0,3	10,8	0,5	0	75,3	0	50	15	0	0,2	0,05	0,2	0,24	3	5,31	2,34	0,22	1,6	0,4	16	1,11	220	170	9,3	120	14	1,3	1,1
408	Arroz de peixe	125	525	3,7	0,6	1,5	1,4	0,935	0	15,5	0,7	0,1	14,7	0,7	7	0,6	0	72,1	0	8	11	58	1,2	1,26	0,03	0,02	0,59	2,14	1,34	0,07	0,08	1,7	9	1,1	240	120	15	75	17	0,3	0,5
1061	Arroz de peixe com ervilhas	110	465	0,8	0,1	0,4	0,2	0,159	0	19,8	0,7	0,5	18,6	1,9	4,9	0,6	0	71,7	0	2	14	78	0,1	0,2	0,24	0,02	0,89	1,78	0,89	0,12	0,06	6,3	24	1,21	240	170	18	74	14	0,8	0,6
924	Arroz de polvo com azeite	127	532	4,6	0,7	3,2	0,6	0,276	0	10,9	0,2	0,1	10,6	0,4	10,2	0,6	0	73	0	42	3	0	0	1,46	0,02	0,02	0,96	3,6	2,26	0,05	0,55	0,5	6,3	1,02	220	70	15	80	23	0,3	1,2
1062	Arroz de polvo com tomate 	128	534	7,1	1,1	5,3	0,7	0,463	0	10	0,5	0,1	9,4	0,6	5,7	0,9	0	75,8	0	19	14	81	0	1,3	0,04	0,02	0,74	1,92	1,18	0,09	0,38	5,5	12	1,24	370	140	13	67	19	0,4	0,6
1063	Arroz de polvo com tomate e vinho	90	376	3,6	0,6	2,5	0,5	0,24	0	6,9	0,5	0	6,4	0,4	6,5	0,7	0,4	81,6	0	23	23	129	0	0,87	0,03	0,02	0,74	2,09	1,36	0,08	0,47	7,9	11	0,93	260	140	11	74	20	0,5	0,6
1065	Arroz de tamboril	87	363	3,8	0,5	2,8	0,4	0,291	0	7,1	0,7	0	6,4	0,6	5,7	0,5	0	81,7	0	16	40	169	0	0,81	0,03	0,02	0,88	1,98	1,1	0,09	3	10,4	9,1	0,945	200	140	13	71	19	1	0,4
1064	Arroz de tamboril malandrinho	67	283	0,2	0	0	0,1	0,0667	0	10	0,6	0,1	9,3	0,6	5,9	0,5	0	82,3	0	11	26	117	0	0,23	0,03	0,02	0,93	2,06	1,13	0,1	0,07	8,1	8,7	0,953	190	150	8,5	73	13	0,3	0,3
407	Arroz de tomate com azeite	129	541	4,2	0,6	3,1	0,4	0,359	0	20,1	1,7	0,1	18,4	1,2	2	0,7	0	71,8	0	0	36	216	0	1,09	0,03	0,01	0,58	1,17	0,39	0,1	0	5,1	7,7	1,04	260	80	11	30	13	0,4	0,4
406	Arroz de tomate com margarina	122	513	3,4	1,6	0,7	1	0,903	0	20,2	1,7	0,1	18,4	1,2	2	0,8	0	72,5	0	0	59	231	0	0,55	0,03	0,01	0,58	1,17	0,39	0,1	0	5,1	7,7	1,16	300	80	11	30	13	0,4	0,4
1090	Arroz de tomate malandrinho	132	553	6	0,9	4,6	0,5	0,48	0	16,8	1,5	0,1	15,2	1,2	1,9	0,8	0	72,6	0,3	0	45	269	0	1,35	0,06	0,02	0,68	1,06	0,37	0,14	0	17,7	17	1,3	320	160	18	31	12	0,5	0,4
499	Arroz doce	233	987	3,8	1,2	1,3	0,5	0,402	0,1	45,2	29,1	0	16,1	0,4	4,4	0,1	0	45,8	0	129	58	5	0,5	0,48	0,05	0,15	0,5	1,54	1,05	0,16	0,32	0	17	0,64	23	97	63	99	12	0,7	0,8
401	Arroz integral cru	351	1490	2,5	0,5	0,6	0,9	0,8	0	71,6	0	0	71,6	3,8	8,6	0	0	12,2	0	0	0	0	0	0,7	0,4	0,1	4,1	6	1,9	0,6	0	0	55	1,3	3	250	9	270	110	1,7	1,4
814	Atum conserva em óleo	214	894	13	0,9	3,8	7,1	6,8	0,2	0	0	0	0	0	24,3	1,1	0	61	0	41	23	0	0,4	1,9	0,02	0,02	9,8	14	4,5	0,23	2,4	0	14	1,5	420	260	9	200	40	0,7	0,9
1159	Atum de cebolada	135	561	9	1,6	6,2	0,9	0,589	0	2,6	2,2	0,3	0,1	1	9	0	0,8	76,3	0	10	35	190	1,5	1,78	0,1	0,03	3,9	5,74	1,68	0,32	0,83	10,5	15	1,01	25	310	18	110	22	1,3	0,7
811	Atum fresco cru	141	591	4,9	1,7	1,7	0,8	0,1	0	0	0	0	0	0	24,1	0,1	0	68,7	0	30	11	0	4,2	0,64	0,1	0,05	10	15	4,6	0,56	2,4	0	8,3	1,5	45	360	4	260	37	2,2	1,5
812	Atum fresco grelhado	166	697	5,8	2	2	1	0,1	0	0	0	0	0	0	28,4	0,8	0	62,8	0	35	12	0	4,7	0,8	0,1	0,05	11	16	5,3	0,56	2,7	0	8,2	2,2	300	380	5	290	41	2,3	1,9
702	Avelã, miolo	689	2840	66,3	4,9	52,2	6,2	6,1	0	6	3,9	0	2,1	6,1	14	0	0	4,5	0	0	0	0	0	25	0,3	0,16	1,8	5,2	3,4	0,59	0	0	73	2,45	2	730	250	270	160	3	2
395	Azeite (4 marcas)	899	3700	99,9	14,4	78,6	6,9	6,2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
703	Azeitona	180	740	18,5	2,9	9,6	2,2	2	0	0	0	0	0	4	1,4	5,3	0	71,9	0	0	39	236	0	2	0,02	0,07	0,5	0,7	0,2	0,02	0	0	0	5,1	2100	60	54	14	22	1,6	0,2
809	Bacalhau à Brás	164	683	10,1	1,5	3,8	4,2	4,13	0	8,3	0,8	0,1	7,4	0,8	9,5	1,4	0	69,1	0	84	32	0	1,5	4,37	0,11	0,09	0,85	2,94	2,03	0,26	0,44	6	20	1,89	540	240	26	86	16	0,5	0,6
1044	Bacalhau à Brás com azeite	195	809	14,7	2,3	10,8	1,3	1,1	0	6,5	0,8	0,2	5,5	0,8	8,7	1,4	0	67,2	0	75	40	68	1,6	2,35	0,12	0,09	0,8	2,64	1,83	0,25	0,43	10,4	27	1,79	570	230	30	84	16	0,6	0,6
1045	Bacalhau à Brás com azeite e azeitonas	93	389	3,6	0,8	1,8	0,6	0,504	0	6,5	1,2	0,3	5,1	1,1	8	1,2	0	78,9	0	92	54	96	1,3	0,88	0,14	0,11	0,81	2,56	1,76	0,29	0,41	13	32	1,71	470	260	36	88	17	0,8	0,6
810	Bacalhau à Gomes de Sá	139	581	6,3	1	4,6	0,6	0,4	0	13,1	1,5	0,2	11,4	1,4	6,7	1,3	0	71	0	39	14	0	1	1,2	0,13	0,06	1	2,4	1,4	0,26	0,26	7	17	1,5	530	280	23	68	16	0,4	0,5
1047	Bacalhau à Gomes de Sá, com azeite	160	666	10,4	1,6	7,6	0,9	0,774	0	7,4	1,1	0,3	6,1	1,1	8,6	1,6	0	70,1	0	50	36	115	1,6	1,75	0,14	0,07	0,93	2,66	1,72	0,26	0,4	14,4	29	2,02	640	260	34	81	19	0,6	0,6
807	Bacalhau assado no forno com azeite	136	571	4,9	0,7	3,6	0,5	0,297	0	0,8	0,6	0,2	0	0,3	20,8	3,4	0,7	67,6	0	56	4	0	4,2	0,99	0,07	0,07	0,82	4,83	3,82	0,11	0,93	1,4	9,8	3,86	1370	88	44	130	26	0,4	1
1038	Bacalhau com natas	98	414	2,6	1,4	0,6	0,2	0,0895	0,1	9,2	1,6	0,2	7,3	1	9	1,5	0	76	0	27	23	6	1,8	0,29	0,13	0,06	0,97	2,68	1,7	0,23	0,39	6,8	20	1,9	600	240	38	81	18	0,3	0,5
